  
 ----------------
 Bad Element Info
 ----------------
  
 Element         5766
         0.99847482473639126       -1.8133333510004485E-002   0.0000000000000000     
          1.0131755537843301       -1.2289900606898828E-002   0.0000000000000000     
          1.0000000000000000        5.0000000000000001E-004   0.0000000000000000     
         0.99736192479940855       -8.2150726122218638E-003   0.0000000000000000     
 Problems:
       Maximum Angle      156.75658160603908     
  
 //////////////////////////////////////////////////
 Element         5768
          1.0130726550098115        1.1550217920893035E-002   0.0000000000000000     
         0.99743068553555214        1.5431381510476651E-002   0.0000000000000000     
         0.99796099909719083        7.4902080855192873E-004   0.0000000000000000     
          1.0000000000000000        5.0000000000000001E-004   0.0000000000000000     
 Problems:
       Condition          5.7630558361187916     
       Edge Ratio         8.3330246016901199     
  
 //////////////////////////////////////////////////
  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      2.4518E-04      1.0026E+00      1.0000E+00      1.0047E+00      2.4485E-04      8.9904E+01      9.0062E+01      1.0000E+00
      2.5325E-04      1.0516E+00      1.0030E+00      1.0746E+00      2.4380E-04      8.7324E+01      9.2523E+01      1.0000E+00
      2.2259E-04      1.1570E+00      1.1474E+00      1.2741E+00      1.6242E-04      7.5360E+01      1.1921E+02      1.0000E+00
      8.9726E-05      1.5492E+00      1.2406E+00      1.9812E+00      5.5261E-05      6.1907E+01      1.2318E+02      1.0000E+00
      8.0115E-05      1.0672E+00      1.0162E+00      1.1161E+00      7.2362E-05      8.4596E+01      1.0024E+02      1.0000E+00
      6.8493E-05      1.0339E+00      1.0080E+00      1.0503E+00      6.6672E-05      8.2960E+01      9.6051E+01      1.0000E+00
      3.4092E-05      1.5749E+00      1.2453E+00      1.8237E+00      2.1839E-05      6.6157E+01      1.1977E+02      1.0000E+00
      7.3210E-05      1.0550E+00      1.0120E+00      1.1104E+00      6.5946E-05      8.6787E+01      9.8801E+01      1.0000E+00
      6.6991E-05      1.1132E+00      1.0546E+00      1.2548E+00      5.8276E-05      7.2901E+01      1.0461E+02      1.0000E+00
      9.0038E-05      1.4529E+00      1.2725E+00      1.9887E+00      5.6471E-05      6.2387E+01      1.2182E+02      1.0000E+00
      5.3279E-05      1.1232E+00      1.0640E+00      1.2357E+00      4.1251E-05      8.2518E+01      1.0995E+02      1.0000E+00
      8.6391E-05      1.5102E+00      1.3843E+00      2.0299E+00      5.1448E-05      5.7660E+01      1.2823E+02      1.0000E+00
      6.7332E-05      1.0197E+00      1.0006E+00      1.0355E+00      6.5547E-05      8.8086E+01      9.1128E+01      1.0000E+00
      6.5480E-05      1.0218E+00      1.0015E+00      1.0461E+00      6.3886E-05      8.7103E+01      9.2684E+01      1.0000E+00
      7.6852E-05      1.0529E+00      1.0107E+00      1.1040E+00      6.9763E-05      8.1644E+01      9.3130E+01      1.0000E+00
      6.4710E-05      1.0379E+00      1.0028E+00      1.0611E+00      6.1953E-05      8.7137E+01      9.4283E+01      1.0000E+00
      2.4831E-04      1.0044E+00      1.0001E+00      1.0100E+00      2.4697E-04      8.9505E+01      9.0258E+01      1.0000E+00
      2.6610E-04      1.0375E+00      1.0055E+00      1.0683E+00      2.5116E-04      8.4040E+01      9.3034E+01      1.0000E+00
      2.4788E-04      1.0047E+00      1.0001E+00      1.0085E+00      2.4624E-04      8.9178E+01      9.0497E+01      1.0000E+00
      2.5073E-04      1.0023E+00      1.0002E+00      1.0037E+00      2.5010E-04      8.8946E+01      9.0975E+01      1.0000E+00
      2.1738E-04      1.1561E+00      1.1187E+00      1.2870E+00      1.5567E-04      7.9333E+01      1.1660E+02      1.0000E+00
      2.6503E-04      1.0327E+00      1.0073E+00      1.0596E+00      2.5113E-04      8.3101E+01      9.3964E+01      1.0000E+00
      2.1724E-04      1.1656E+00      1.1241E+00      1.2934E+00      1.5325E-04      7.9204E+01      1.1718E+02      1.0000E+00
      8.4835E-05      1.4844E+00      1.3693E+00      2.0082E+00      5.0992E-05      5.8614E+01      1.2732E+02      1.0000E+00
      5.1171E-05      1.1106E+00      1.0357E+00      1.2178E+00      4.0678E-05      8.1464E+01      1.0509E+02      1.0000E+00
      8.4600E-05      1.4914E+00      1.3749E+00      2.0152E+00      5.0751E-05      5.8274E+01      1.2759E+02      1.0000E+00
      4.1176E-05      1.2096E+00      1.0690E+00      1.3615E+00      3.8940E-05      7.5187E+01      1.0344E+02      1.0000E+00
      4.4622E-05      1.1795E+00      1.0608E+00      1.3115E+00      4.4135E-05      7.7265E+01      1.0217E+02      1.0000E+00
      5.4915E-05      1.0715E+00      1.0117E+00      1.1303E+00      5.3039E-05      8.4786E+01      9.6692E+01      1.0000E+00
      5.4253E-05      1.0639E+00      1.0094E+00      1.1162E+00      5.3897E-05      8.5299E+01      9.4782E+01      1.0000E+00
      4.5787E-05      1.1744E+00      1.0588E+00      1.3019E+00      4.5603E-05      7.7881E+01      1.0218E+02      1.0000E+00
      4.6191E-05      1.1709E+00      1.0568E+00      1.2952E+00      4.6041E-05      7.8022E+01      1.0203E+02      1.0000E+00
      5.4523E-05      1.0607E+00      1.0089E+00      1.1155E+00      5.4413E-05      8.5545E+01      9.4347E+01      1.0000E+00
      5.4712E-05      1.0591E+00      1.0087E+00      1.1132E+00      5.4639E-05      8.5604E+01      9.4381E+01      1.0000E+00
      6.1420E-05      1.0106E+00      1.0015E+00      1.0354E+00      6.0345E-05      8.7401E+01      9.2463E+01      1.0000E+00
      5.9667E-05      1.0151E+00      1.0007E+00      1.0311E+00      5.9395E-05      8.8782E+01      9.1411E+01      1.0000E+00
      6.1796E-05      1.0040E+00      1.0001E+00      1.0067E+00      6.1529E-05      8.9469E+01      9.0645E+01      1.0000E+00
      6.1640E-05      1.0049E+00      1.0000E+00      1.0080E+00      6.1357E-05      8.9581E+01      9.0260E+01      1.0000E+00
      5.9409E-05      1.0150E+00      1.0006E+00      1.0289E+00      5.9359E-05      8.8876E+01      9.1132E+01      1.0000E+00
      5.9405E-05      1.0141E+00      1.0006E+00      1.0279E+00      5.9375E-05      8.8882E+01      9.1096E+01      1.0000E+00
      6.1300E-05      1.0014E+00      1.0000E+00      1.0023E+00      6.1220E-05      8.9799E+01      9.0187E+01      1.0000E+00
      6.1228E-05      1.0016E+00      1.0000E+00      1.0029E+00      6.1179E-05      8.9751E+01      9.0218E+01      1.0000E+00
      4.6503E-05      1.1661E+00      1.0549E+00      1.2879E+00      4.6316E-05      7.8113E+01      1.0192E+02      1.0000E+00
      4.6962E-05      1.1586E+00      1.0523E+00      1.2776E+00      4.6668E-05      7.8247E+01      1.0177E+02      1.0000E+00
      5.4865E-05      1.0575E+00      1.0084E+00      1.1105E+00      5.4773E-05      8.5613E+01      9.4373E+01      1.0000E+00
      5.5072E-05      1.0552E+00      1.0081E+00      1.1069E+00      5.4927E-05      8.5612E+01      9.4358E+01      1.0000E+00
      4.7708E-05      1.1470E+00      1.0484E+00      1.2614E+00      4.7243E-05      7.8434E+01      1.0158E+02      1.0000E+00
      4.8841E-05      1.1305E+00      1.0431E+00      1.2365E+00      4.8163E-05      7.8664E+01      1.0136E+02      1.0000E+00
      5.5392E-05      1.0518E+00      1.0076E+00      1.1014E+00      5.5168E-05      8.5604E+01      9.4348E+01      1.0000E+00
      5.5864E-05      1.0469E+00      1.0069E+00      1.0931E+00      5.5548E-05      8.5585E+01      9.4347E+01      1.0000E+00
      5.9439E-05      1.0135E+00      1.0005E+00      1.0270E+00      5.9413E-05      8.8893E+01      9.1098E+01      1.0000E+00
      5.9490E-05      1.0130E+00      1.0005E+00      1.0262E+00      5.9450E-05      8.8886E+01      9.1103E+01      1.0000E+00
      6.1202E-05      1.0018E+00      1.0000E+00      1.0031E+00      6.1163E-05      8.9830E+01      9.0182E+01      1.0000E+00
      6.1127E-05      1.0013E+00      1.0000E+00      1.0022E+00      6.1094E-05      8.9823E+01      9.0171E+01      1.0000E+00
      5.9578E-05      1.0122E+00      1.0005E+00      1.0250E+00      5.9510E-05      8.8860E+01      9.1122E+01      1.0000E+00
      5.9714E-05      1.0110E+00      1.0005E+00      1.0229E+00      5.9619E-05      8.8841E+01      9.1132E+01      1.0000E+00
      6.1142E-05      1.0018E+00      1.0000E+00      1.0028E+00      6.1094E-05      8.9741E+01      9.0264E+01      1.0000E+00
      6.1246E-05      1.0025E+00      1.0000E+00      1.0043E+00      6.1189E-05      8.9729E+01      9.0258E+01      1.0000E+00
      6.4080E-05      1.0352E+00      1.0031E+00      1.0563E+00      6.1688E-05      8.6566E+01      9.4516E+01      1.0000E+00
      6.3428E-05      1.0080E+00      1.0005E+00      1.0174E+00      6.2544E-05      8.8227E+01      9.1070E+01      1.0000E+00
      7.5983E-05      1.0611E+00      1.0128E+00      1.1163E+00      6.8398E-05      8.0872E+01      9.3563E+01      1.0000E+00
      6.3496E-05      1.0379E+00      1.0029E+00      1.0675E+00      6.0738E-05      8.6947E+01      9.4245E+01      1.0000E+00
      6.2364E-05      1.0101E+00      1.0002E+00      1.0174E+00      6.2152E-05      8.9665E+01      9.0301E+01      1.0000E+00
      6.2667E-05      1.0156E+00      1.0004E+00      1.0281E+00      6.2368E-05      8.9454E+01      9.0448E+01      1.0000E+00
      6.1706E-05      1.0345E+00      1.0023E+00      1.0518E+00      5.9688E-05      8.7404E+01      9.3559E+01      1.0000E+00
      6.5598E-05      1.0529E+00      1.0043E+00      1.0879E+00      6.3626E-05      8.6554E+01      9.2765E+01      1.0000E+00
      8.6766E-05      1.4807E+00      1.3462E+00      2.0182E+00      5.3460E-05      5.8829E+01      1.2556E+02      1.0000E+00
      5.1941E-05      1.0965E+00      1.0318E+00      1.2046E+00      4.4265E-05      8.4246E+01      1.0376E+02      1.0000E+00
      9.5971E-05      1.5730E+00      1.4080E+00      2.0893E+00      5.3276E-05      5.7624E+01      1.3068E+02      1.0000E+00
      5.0669E-05      1.0894E+00      1.0281E+00      1.2078E+00      4.2910E-05      8.4829E+01      1.0275E+02      1.0000E+00
      7.8616E-05      1.4698E+00      1.3244E+00      1.9293E+00      5.0733E-05      5.3096E+01      1.2056E+02      1.0000E+00
      1.0079E-04      1.7070E+00      1.6080E+00      2.3078E+00      5.0968E-05      5.1735E+01      1.3668E+02      1.0000E+00
      6.2604E-05      1.0161E+00      1.0004E+00      1.0288E+00      6.2289E-05      8.9456E+01      9.0454E+01      1.0000E+00
      6.1952E-05      1.0128E+00      1.0003E+00      1.0222E+00      6.1637E-05      8.9551E+01      9.0545E+01      1.0000E+00
      6.5528E-05      1.0535E+00      1.0043E+00      1.0887E+00      6.3470E-05      8.6506E+01      9.2757E+01      1.0000E+00
      6.1198E-05      1.0370E+00      1.0026E+00      1.0536E+00      5.9162E-05      8.7152E+01      9.3633E+01      1.0000E+00
      6.1952E-05      1.0128E+00      1.0003E+00      1.0222E+00      6.1638E-05      8.9510E+01      9.0585E+01      1.0000E+00
      6.2601E-05      1.0161E+00      1.0004E+00      1.0288E+00      6.2285E-05      8.9416E+01      9.0489E+01      1.0000E+00
      6.1199E-05      1.0367E+00      1.0025E+00      1.0533E+00      5.9180E-05      8.7150E+01      9.3621E+01      1.0000E+00
      6.5513E-05      1.0528E+00      1.0042E+00      1.0879E+00      6.3453E-05      8.6492E+01      9.2740E+01      1.0000E+00
      7.8519E-05      1.4703E+00      1.3247E+00      1.9346E+00      5.0597E-05      5.3193E+01      1.2054E+02      1.0000E+00
      5.0623E-05      1.0867E+00      1.0267E+00      1.2079E+00      4.3657E-05      8.4502E+01      1.0198E+02      1.0000E+00
      1.0127E-04      1.7270E+00      1.6197E+00      2.2941E+00      5.0978E-05      5.1128E+01      1.3748E+02      1.0000E+00
      5.0623E-05      1.0870E+00      1.0268E+00      1.2087E+00      4.3642E-05      8.4506E+01      1.0199E+02      1.0000E+00
      7.8532E-05      1.4654E+00      1.3220E+00      1.9300E+00      5.0606E-05      5.3285E+01      1.2024E+02      1.0000E+00
      1.0140E-04      1.7331E+00      1.6297E+00      2.3014E+00      5.0792E-05      5.0912E+01      1.3777E+02      1.0000E+00
      2.4261E-04      1.1526E+00      1.0489E+00      1.2939E+00      2.1034E-04      7.4920E+01      1.0557E+02      1.0000E+00
      2.2838E-04      1.1221E+00      1.0244E+00      1.2282E+00      1.9606E-04      8.2069E+01      1.0208E+02      1.0000E+00
      2.4310E-04      1.0071E+00      1.0002E+00      1.0163E+00      2.4140E-04      8.9336E+01      9.0950E+01      1.0000E+00
      2.4352E-04      1.0070E+00      1.0002E+00      1.0151E+00      2.4189E-04      8.8952E+01      9.0730E+01      1.0000E+00
      2.6616E-04      1.0382E+00      1.0092E+00      1.0742E+00      2.4940E-04      8.2272E+01      9.4363E+01      1.0000E+00
      2.5038E-04      1.0017E+00      1.0003E+00      1.0035E+00      2.4967E-04      8.8654E+01      9.1221E+01      1.0000E+00
      2.4710E-04      1.0043E+00      1.0002E+00      1.0092E+00      2.4576E-04      8.9211E+01      9.1057E+01      1.0000E+00
      2.4745E-04      1.0040E+00      1.0002E+00      1.0086E+00      2.4565E-04      8.8874E+01      9.0775E+01      1.0000E+00
      2.4417E-04      1.0016E+00      1.0000E+00      1.0038E+00      2.4387E-04      8.9823E+01      9.0205E+01      1.0000E+00
      2.4429E-04      1.0013E+00      1.0000E+00      1.0030E+00      2.4407E-04      8.9758E+01      9.0213E+01      1.0000E+00
      2.4418E-04      1.0003E+00      1.0000E+00      1.0007E+00      2.4414E-04      8.9970E+01      9.0034E+01      1.0000E+00
      2.4419E-04      1.0002E+00      1.0000E+00      1.0005E+00      2.4417E-04      8.9962E+01      9.0038E+01      1.0000E+00
      2.4473E-04      1.0008E+00      1.0000E+00      1.0019E+00      2.4457E-04      8.9778E+01      9.0243E+01      1.0000E+00
      2.4483E-04      1.0007E+00      1.0000E+00      1.0018E+00      2.4451E-04      8.9762E+01      9.0193E+01      1.0000E+00
      2.4423E-04      1.0001E+00      1.0000E+00      1.0003E+00      2.4422E-04      8.9961E+01      9.0038E+01      1.0000E+00
      2.4424E-04      1.0001E+00      1.0000E+00      1.0003E+00      2.4420E-04      8.9963E+01      9.0031E+01      1.0000E+00
      2.4807E-04      1.0039E+00      1.0002E+00      1.0079E+00      2.4625E-04      8.8777E+01      9.0812E+01      1.0000E+00
      2.4559E-04      1.0017E+00      1.0000E+00      1.0032E+00      2.4498E-04      8.9582E+01      9.0283E+01      1.0000E+00
      2.4547E-04      1.0013E+00      1.0000E+00      1.0028E+00      2.4483E-04      8.9570E+01      9.0291E+01      1.0000E+00
      2.4462E-04      1.0006E+00      1.0000E+00      1.0012E+00      2.4436E-04      8.9841E+01      9.0098E+01      1.0000E+00
      2.4468E-04      1.0009E+00      1.0000E+00      1.0016E+00      2.4451E-04      8.9879E+01      9.0088E+01      1.0000E+00
      2.4468E-04      1.0009E+00      1.0000E+00      1.0017E+00      2.4451E-04      8.9926E+01      9.0045E+01      1.0000E+00
      2.4430E-04      1.0002E+00      1.0000E+00      1.0004E+00      2.4424E-04      8.9965E+01      9.0022E+01      1.0000E+00
      2.4430E-04      1.0002E+00      1.0000E+00      1.0004E+00      2.4424E-04      8.9970E+01      9.0017E+01      1.0000E+00
      2.4451E-04      1.0005E+00      1.0000E+00      1.0010E+00      2.4429E-04      8.9865E+01      9.0089E+01      1.0000E+00
      2.4426E-04      1.0002E+00      1.0000E+00      1.0003E+00      2.4419E-04      8.9958E+01      9.0026E+01      1.0000E+00
      2.4420E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4416E-04      8.9977E+01      9.0016E+01      1.0000E+00
      2.4416E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4415E-04      8.9991E+01      9.0005E+01      1.0000E+00
      2.4418E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4416E-04      8.9991E+01      9.0006E+01      1.0000E+00
      2.4418E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4416E-04      8.9991E+01      9.0005E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      8.9998E+01      9.0001E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      8.9998E+01      9.0001E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4414E-04      8.9997E+01      9.0004E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4415E-04      8.9996E+01      9.0004E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4415E-04      8.9996E+01      9.0004E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4415E-04      8.9996E+01      9.0003E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      8.9997E+01      9.0002E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      8.9999E+01      9.0001E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4559E-04      1.0017E+00      1.0000E+00      1.0032E+00      2.4499E-04      8.9629E+01      9.0237E+01      1.0000E+00
      2.4811E-04      1.0039E+00      1.0002E+00      1.0079E+00      2.4626E-04      8.8811E+01      9.0778E+01      1.0000E+00
      2.4462E-04      1.0006E+00      1.0000E+00      1.0012E+00      2.4436E-04      8.9846E+01      9.0093E+01      1.0000E+00
      2.4547E-04      1.0013E+00      1.0000E+00      1.0028E+00      2.4484E-04      8.9574E+01      9.0288E+01      1.0000E+00
      2.5044E-04      1.0020E+00      1.0003E+00      1.0039E+00      2.4969E-04      8.8669E+01      9.1206E+01      1.0000E+00
      2.6619E-04      1.0383E+00      1.0092E+00      1.0744E+00      2.4941E-04      8.2276E+01      9.4360E+01      1.0000E+00
      2.4746E-04      1.0040E+00      1.0002E+00      1.0086E+00      2.4565E-04      8.8876E+01      9.0773E+01      1.0000E+00
      2.4710E-04      1.0043E+00      1.0002E+00      1.0092E+00      2.4576E-04      8.9212E+01      9.1057E+01      1.0000E+00
      2.4426E-04      1.0002E+00      1.0000E+00      1.0003E+00      2.4419E-04      8.9959E+01      9.0025E+01      1.0000E+00
      2.4451E-04      1.0005E+00      1.0000E+00      1.0010E+00      2.4429E-04      8.9865E+01      9.0089E+01      1.0000E+00
      2.4416E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4415E-04      8.9991E+01      9.0005E+01      1.0000E+00
      2.4420E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4416E-04      8.9977E+01      9.0016E+01      1.0000E+00
      2.4483E-04      1.0007E+00      1.0000E+00      1.0018E+00      2.4451E-04      8.9762E+01      9.0193E+01      1.0000E+00
      2.4473E-04      1.0008E+00      1.0000E+00      1.0019E+00      2.4457E-04      8.9778E+01      9.0243E+01      1.0000E+00
      2.4424E-04      1.0001E+00      1.0000E+00      1.0003E+00      2.4420E-04      8.9963E+01      9.0031E+01      1.0000E+00
      2.4423E-04      1.0001E+00      1.0000E+00      1.0003E+00      2.4422E-04      8.9961E+01      9.0038E+01      1.0000E+00
      2.2839E-04      1.1221E+00      1.0244E+00      1.2282E+00      1.9607E-04      8.2067E+01      1.0208E+02      1.0000E+00
      2.4261E-04      1.1526E+00      1.0489E+00      1.2939E+00      2.1034E-04      7.4920E+01      1.0557E+02      1.0000E+00
      2.4352E-04      1.0070E+00      1.0002E+00      1.0151E+00      2.4190E-04      8.8953E+01      9.0729E+01      1.0000E+00
      2.4310E-04      1.0071E+00      1.0002E+00      1.0163E+00      2.4140E-04      8.9336E+01      9.0950E+01      1.0000E+00
      2.4646E-04      1.1420E+00      1.0423E+00      1.2843E+00      2.1574E-04      7.5928E+01      1.0409E+02      1.0000E+00
      2.4715E-04      1.1410E+00      1.0433E+00      1.2848E+00      2.1633E-04      7.5804E+01      1.0420E+02      1.0000E+00
      2.4500E-04      1.0044E+00      1.0000E+00      1.0091E+00      2.4463E-04      8.9845E+01      9.0228E+01      1.0000E+00
      2.4558E-04      1.0034E+00      1.0000E+00      1.0069E+00      2.4553E-04      8.9977E+01      9.0032E+01      1.0000E+00
      2.4429E-04      1.0013E+00      1.0000E+00      1.0030E+00      2.4407E-04      8.9758E+01      9.0213E+01      1.0000E+00
      2.4417E-04      1.0016E+00      1.0000E+00      1.0038E+00      2.4387E-04      8.9823E+01      9.0205E+01      1.0000E+00
      2.4419E-04      1.0002E+00      1.0000E+00      1.0005E+00      2.4417E-04      8.9962E+01      9.0038E+01      1.0000E+00
      2.4418E-04      1.0003E+00      1.0000E+00      1.0007E+00      2.4414E-04      8.9970E+01      9.0034E+01      1.0000E+00
      2.4444E-04      1.0015E+00      1.0000E+00      1.0033E+00      2.4426E-04      8.9931E+01      9.0101E+01      1.0000E+00
      2.4464E-04      1.0012E+00      1.0000E+00      1.0025E+00      2.4460E-04      8.9987E+01      9.0019E+01      1.0000E+00
      2.4422E-04      1.0003E+00      1.0000E+00      1.0007E+00      2.4418E-04      8.9986E+01      9.0019E+01      1.0000E+00
      2.4425E-04      1.0003E+00      1.0000E+00      1.0006E+00      2.4424E-04      8.9996E+01      9.0006E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      8.9999E+01      9.0001E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      8.9997E+01      9.0002E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4415E-04      8.9996E+01      9.0003E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4415E-04      8.9996E+01      9.0004E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4418E-04      1.0001E+00      1.0000E+00      1.0002E+00      2.4418E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4415E-04      8.9996E+01      9.0004E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4414E-04      8.9997E+01      9.0004E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4415E-04      8.9998E+01      9.0002E+01      1.0000E+00
      2.4415E-04      1.0000E+00      1.0000E+00      1.0001E+00      2.4415E-04      8.9999E+01      9.0001E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.4414E-04      1.0000E+00      1.0000E+00      1.0000E+00      2.4414E-04      9.0000E+01      9.0000E+01      1.0000E+00
